state,district,year,month,rain_mean,temp_mean,Latitude,Longitude,temp_min,temp_max
West Bengal,Murshidabad,2014,10,1.952953974,26.0313619,24.16277914,88.23065187,25.79556274,26.26235962
West Bengal,Murshidabad,2014,11,0.002568301,22.40619914,24.16277914,88.23065187,21.88699341,22.76785278
West Bengal,Murshidabad,2014,12,0.054879496,18.68787638,24.16277914,88.23065187,18.20162964,19.00436401
West Bengal,Murshidabad,2015,1,0.394963741,18.09740194,24.16277914,88.23065187,17.52529907,18.3866272
West Bengal,Murshidabad,2015,2,0.79019467,21.31580607,24.16277914,88.23065187,20.59371948,21.77340698
West Bengal,Murshidabad,2015,3,2.279785315,25.25324504,24.16277914,88.23065187,24.384552,25.83572388
West Bengal,Murshidabad,2015,4,3.993961016,27.06217448,24.16277914,88.23065187,26.42407227,27.67407227
West Bengal,Murshidabad,2015,5,2.811839422,30.02938843,24.16277914,88.23065187,29.2996521,30.80160522
West Bengal,Murshidabad,2015,6,12.69010417,29.35206095,24.16277914,88.23065187,28.98556519,29.61251831
West Bengal,Murshidabad,2015,7,19.54668172,27.65424601,24.16277914,88.23065187,27.46829224,27.84524536
West Bengal,Murshidabad,2015,8,8.721131643,28.0523173,24.16277914,88.23065187,27.90103149,28.26821899
West Bengal,Murshidabad,2015,9,6.531478882,28.50283813,24.16277914,88.23065187,28.34085083,28.87600708
West Bengal,Murshidabad,2015,10,1.42091163,26.64527384,24.16277914,88.23065187,26.43136597,26.96261597
West Bengal,Murshidabad,2015,11,0.039728358,23.91536458,24.16277914,88.23065187,23.72155762,24.19421387
West Bengal,Murshidabad,2015,12,0.179334621,19.72799683,24.16277914,88.23065187,19.27474976,20.09115601
West Bengal,Murshidabad,2016,1,0.467252811,18.07324219,24.16277914,88.23065187,17.60424805,18.3737793
West Bengal,Murshidabad,2016,2,0.946519534,22.62494914,24.16277914,88.23065187,21.96755981,22.95779419
West Bengal,Murshidabad,2016,3,1.65488402,27.00330607,24.16277914,88.23065187,26.75204468,27.25009155
West Bengal,Murshidabad,2016,4,1.397625764,31.00202433,24.16277914,88.23065187,30.02859497,32.1399231
West Bengal,Murshidabad,2016,5,7.312624613,28.92964681,24.16277914,88.23065187,28.32019043,29.7166748
West Bengal,Murshidabad,2016,6,5.178338369,29.30950928,24.16277914,88.23065187,28.93414307,29.88726807
West Bengal,Murshidabad,2016,7,11.15128708,27.93204753,24.16277914,88.23065187,27.7689209,28.13806152
West Bengal,Murshidabad,2016,8,7.900002797,28.27993774,24.16277914,88.23065187,28.16213989,28.46682739
West Bengal,Murshidabad,2016,9,8.647488912,27.84290568,24.16277914,88.23065187,27.72189331,27.92501831
West Bengal,Murshidabad,2016,10,2.619309107,26.6601766,24.16277914,88.23065187,26.52349854,26.90826416
West Bengal,Murshidabad,2016,11,0.085641801,23.15474447,24.16277914,88.23065187,22.9119873,23.4588623
West Bengal,Murshidabad,2016,12,0.029099767,20.15634155,24.16277914,88.23065187,19.78207397,20.4168396
West Bengal,Murshidabad,2017,1,0.187526484,18.45083618,24.16277914,88.23065187,18.03396606,18.75076294
West Bengal,Murshidabad,2017,2,0.006976494,22.06940715,24.16277914,88.23065187,21.40835571,22.46499634
West Bengal,Murshidabad,2017,3,1.054580132,24.73497518,24.16277914,88.23065187,23.89968872,25.34109497
West Bengal,Murshidabad,2017,4,3.087122599,28.69695028,24.16277914,88.23065187,27.59042358,30.05136108
West Bengal,Murshidabad,2017,5,5.941681544,29.28467814,24.16277914,88.23065187,28.74020386,30.17575073
West Bengal,Murshidabad,2017,6,8.218910217,29.13163249,24.16277914,88.23065187,28.76477051,29.73156738
West Bengal,Murshidabad,2017,7,12.91342163,27.76964315,24.16277914,88.23065187,27.65090942,27.89505005
West Bengal,Murshidabad,2017,8,10.36981837,28.26006063,24.16277914,88.23065187,28.16036987,28.42208862
West Bengal,Murshidabad,2017,9,9.271511714,28.2513326,24.16277914,88.23065187,28.16629028,28.37527466
West Bengal,Murshidabad,2017,10,6.964119593,26.4515686,24.16277914,88.23065187,26.35037231,26.62771606
West Bengal,Murshidabad,2017,11,0.364252528,22.2737325,24.16277914,88.23065187,21.98898315,22.64328003
West Bengal,Murshidabad,2017,12,1.052138249,19.94473267,24.16277914,88.23065187,19.65847778,20.23269653
West Bengal,Murshidabad,2018,1,0.002810538,16.6806132,24.16277914,88.23065187,16.37490845,16.9725647
West Bengal,Murshidabad,2018,2,0.121371925,22.06451416,24.16277914,88.23065187,21.40704346,22.53985596
West Bengal,Murshidabad,2018,3,1.442732811,26.67078654,24.16277914,88.23065187,26.08029175,27.33615112
West Bengal,Murshidabad,2018,4,4.225999832,27.36782837,24.16277914,88.23065187,26.82315063,27.91494751
West Bengal,Murshidabad,2018,5,7.9873511,27.57478841,24.16277914,88.23065187,27.06445313,28.31835938
West Bengal,Murshidabad,2018,6,6.893494924,29.51974487,24.16277914,88.23065187,29.27462769,30.02267456
West Bengal,Murshidabad,2018,7,10.33703613,28.36353556,24.16277914,88.23065187,28.2305603,28.54696655
West Bengal,Murshidabad,2018,8,5.925359726,28.48951213,24.16277914,88.23065187,28.38534546,28.60604858
West Bengal,Murshidabad,2018,9,4.64803791,28.43399048,24.16277914,88.23065187,28.37759399,28.60220337
West Bengal,Murshidabad,2018,10,1.412843386,25.9978536,24.16277914,88.23065187,25.88632202,26.34921265
West Bengal,Murshidabad,2018,11,0.025698746,23.52942912,24.16277914,88.23065187,22.99752808,23.82369995
West Bengal,Murshidabad,2018,12,0.856590112,18.65774536,24.16277914,88.23065187,18.13381958,19.07522583
West Bengal,Murshidabad,2019,1,0.00670639,18.4538269,24.16277914,88.23065187,18.02267456,18.80978394
West Bengal,Murshidabad,2019,2,1.851146698,21.05466715,24.16277914,88.23065187,20.33624268,21.38116455
West Bengal,Murshidabad,2019,3,0.722109477,25.24585978,24.16277914,88.23065187,24.67697144,25.55001831
West Bengal,Murshidabad,2019,4,2.454671383,27.95828247,24.16277914,88.23065187,27.37503052,28.74221802
West Bengal,Murshidabad,2019,5,7.553149541,30.39344533,24.16277914,88.23065187,29.92782593,31.23251343
West Bengal,Murshidabad,2019,6,7.437880198,29.68200684,24.16277914,88.23065187,29.23352051,30.27062988
West Bengal,Murshidabad,2019,7,7.520531336,28.95264689,24.16277914,88.23065187,28.75216675,29.28146362
West Bengal,Murshidabad,2019,8,7.052265167,28.7047526,24.16277914,88.23065187,28.60021973,28.83459473
West Bengal,Murshidabad,2019,9,8.255066554,27.7679952,24.16277914,88.23065187,27.62704468,27.84579468
West Bengal,Murshidabad,2019,10,6.438046773,25.88632202,24.16277914,88.23065187,25.63571167,26.04196167
West Bengal,Murshidabad,2019,11,0.314804673,23.53207397,24.16277914,88.23065187,23.25582886,23.90621948
West Bengal,Murshidabad,2019,12,0.299160461,18.85242716,24.16277914,88.23065187,18.17489624,19.16317749
West Bengal,Murshidabad,2020,1,0.891167959,17.56856283,24.16277914,88.23065187,17.0032959,17.8079834
West Bengal,Murshidabad,2020,2,0.985724688,19.59561157,24.16277914,88.23065187,19.00308228,19.89761353
West Bengal,Murshidabad,2020,3,1.312103828,24.3815918,24.16277914,88.23065187,23.58300781,25.00097656
West Bengal,Murshidabad,2020,4,5.483484268,27.46380615,24.16277914,88.23065187,26.54693604,28.10552979
West Bengal,Murshidabad,2020,5,6.739706675,27.99425252,24.16277914,88.23065187,27.48501587,28.53970337
West Bengal,Murshidabad,2020,6,11.30380376,28.54156494,24.16277914,88.23065187,28.2131958,28.78936768
West Bengal,Murshidabad,2020,7,11.99661382,28.46784465,24.16277914,88.23065187,28.24221802,28.63674927
West Bengal,Murshidabad,2020,8,8.944393794,28.56017049,24.16277914,88.23065187,28.50259399,28.64126587
West Bengal,Murshidabad,2020,9,9.399421692,28.39830526,24.16277914,88.23065187,28.15042114,28.52932739
West Bengal,Murshidabad,2020,10,1.878058116,27.6752828,24.16277914,88.23065187,27.49258423,27.83633423
West Bengal,Murshidabad,2020,11,0.06451416,23.00942993,24.16277914,88.23065187,22.33059692,23.3598938
West Bengal,Murshidabad,2020,12,0.039504903,18.97271729,24.16277914,88.23065187,18.44891357,19.22235107
West Bengal,Murshidabad,2021,1,0.006542436,18.17787679,24.16277914,88.23065187,17.37103271,18.51947021
West Bengal,Murshidabad,2021,2,0.049820478,21.24203491,24.16277914,88.23065187,20.66854858,21.72518921
West Bengal,Murshidabad,2021,3,0.16840589,27.05099487,24.16277914,88.23065187,26.18588257,27.72689819
West Bengal,Murshidabad,2021,4,1.331415176,29.76976522,24.16277914,88.23065187,29.11636353,30.58901978
West Bengal,Murshidabad,2021,5,8.411684672,28.40056356,24.16277914,88.23065187,27.83444214,28.82272339
West Bengal,Murshidabad,2021,6,9.694972992,28.52057902,24.16277914,88.23065187,28.24661255,28.86184692
West Bengal,Murshidabad,2021,7,9.46020635,28.52722168,24.16277914,88.23065187,28.38891602,28.70727539
West Bengal,Murshidabad,2021,8,10.93625132,28.15963745,24.16277914,88.23065187,28.04220581,28.30001831
West Bengal,Murshidabad,2021,9,5.996894201,27.74498494,24.16277914,88.23065187,27.53811646,27.95217896
West Bengal,Murshidabad,2021,10,3.190961838,26.91051229,24.16277914,88.23065187,26.57571411,27.10891724
West Bengal,Murshidabad,2021,11,0.303556681,21.9745992,24.16277914,88.23065187,21.52627563,22.33682251
West Bengal,Murshidabad,2021,12,0.638749282,19.30003866,24.16277914,88.23065187,18.94485474,19.59133911
West Bengal,Murshidabad,2022,1,1.024706999,17.34060669,24.16277914,88.23065187,16.83694458,17.63577271
West Bengal,Murshidabad,2022,2,2.500684579,18.66069539,24.16277914,88.23065187,18.00521851,18.95639038
West Bengal,Murshidabad,2022,3,0.092020253,26.48905436,24.16277914,88.23065187,25.85986328,26.75439453
West Bengal,Murshidabad,2022,4,1.637949308,29.96836344,24.16277914,88.23065187,29.09344482,30.7477417
West Bengal,Murshidabad,2022,5,5.121147156,28.90409342,24.16277914,88.23065187,28.56335449,29.36608887
West Bengal,Murshidabad,2022,6,4.873456319,29.85051473,24.16277914,88.23065187,29.36691284,30.29074097
West Bengal,Murshidabad,2022,7,3.494314194,29.32408651,24.16277914,88.23065187,29.01541138,29.56619263
West Bengal,Murshidabad,2022,8,5.443376541,28.70683797,24.16277914,88.23065187,28.57589722,28.77706909
West Bengal,Murshidabad,2022,9,4.99432532,28.05394491,24.16277914,88.23065187,27.79971313,28.15518188
West Bengal,Murshidabad,2022,10,2.087646166,26.15333049,24.16277914,88.23065187,25.89584351,26.39193726
West Bengal,Murshidabad,2022,11,0.006719294,22.24561564,24.16277914,88.23065187,21.84494019,22.67892456
West Bengal,Murshidabad,2022,12,0.013770373,19.42838542,24.16277914,88.23065187,18.78979492,19.7565918
West Bengal,Murshidabad,2023,1,0.006121035,18.14657593,24.16277914,88.23065187,17.2996521,18.60629272
West Bengal,Murshidabad,2023,2,0.004341557,21.75192261,24.16277914,88.23065187,21.15487671,22.25448608
West Bengal,Murshidabad,2023,3,1.56664149,25.3757019,24.16277914,88.23065187,24.99911499,25.95028687
West Bengal,Murshidabad,2023,4,0.798134963,29.34940592,24.16277914,88.23065187,28.82568359,30.06005859
West Bengal,Murshidabad,2023,5,1.692895253,29.77545166,24.16277914,88.23065187,29.36956787,30.40667725
West Bengal,Murshidabad,2023,6,2.973957062,31.52065786,24.16277914,88.23065187,30.96011353,31.9815979
West Bengal,Murshidabad,2023,7,3.184146245,29.32573446,24.16277914,88.23065187,29.18197632,29.49057007
West Bengal,Murshidabad,2023,8,6.239212036,28.78290812,24.16277914,88.23065187,28.68106079,28.89785767
West Bengal,Murshidabad,2023,9,4.628481547,28.459198,24.16277914,88.23065187,28.34616089,28.57662964
West Bengal,Murshidabad,2023,10,1.648770968,26.62877401,24.16277914,88.23065187,26.33926392,26.78652954
West Bengal,Murshidabad,2023,11,0.06268323,24.22513835,24.16277914,88.23065187,23.84887695,24.41918945
West Bengal,Murshidabad,2023,12,1.009187937,20.00757853,24.16277914,88.23065187,19.60824585,20.38168335
West Bengal,Murshidabad,2024,1,0.079406818,17.34031169,24.16277914,88.23065187,16.87432861,17.58526611
West Bengal,Murshidabad,2024,2,0.179460963,20.95954386,24.16277914,88.23065187,20.19412231,21.33279419
West Bengal,Murshidabad,2024,3,2.005575975,25.07595825,24.16277914,88.23065187,24.42227173,25.4984436
West Bengal,Murshidabad,2024,4,0.063467115,31.68670654,24.16277914,88.23065187,31.35443115,32.61029053
West Bengal,Murshidabad,2024,5,6.745771408,30.31111654,24.16277914,88.23065187,29.89196777,30.85681152
West Bengal,Murshidabad,2024,6,5.285972595,31.52426147,24.16277914,88.23065187,30.89230347,32.25558472
West Bengal,Murshidabad,2024,7,7.147909164,29.081014,24.16277914,88.23065187,28.94958496,29.22692871
West Bengal,Murshidabad,2024,8,12.00660451,28.07361857,24.16277914,88.23065187,27.96139526,28.20358276
West Bengal,Murshidabad,2024,9,15.10981115,28.6643575,24.16277914,88.23065187,28.57540894,28.76681519
West Bengal,Murshidabad,2024,10,4.318324407,27.09902954,24.16277914,88.23065187,26.81936646,27.29983521
West Bengal,Murshidabad,2024,11,0.15262109,23.39635213,24.16277914,88.23065187,23.1020813,23.70169067
West Bengal,Murshidabad,2024,12,0.07794491,18.82341512,24.16277914,88.23065187,18.39682007,19.11947632
West Bengal,Murshidabad,2025,1,0.013853271,18.44015503,24.16277914,88.23065187,17.96969604,18.68649292
West Bengal,Murshidabad,2025,2,0.446248055,21.76939901,24.16277914,88.23065187,21.09744263,22.20681763
West Bengal,Murshidabad,2025,3,0.373484532,26.35749308,24.16277914,88.23065187,25.94070435,26.7492981
West Bengal,Murshidabad,2025,4,3.917868932,29.02577718,24.16277914,88.23065187,28.49493408,29.45977783
West Bengal,Murshidabad,2025,5,6.554150899,29.37350464,24.16277914,88.23065187,28.94223022,29.7371521
West Bengal,Murshidabad,2025,6,7.01025327,28.98021444,24.16277914,88.23065187,28.80422974,29.23587036
West Bengal,Murshidabad,2025,7,12.14862696,27.9801534,24.16277914,88.23065187,27.92404175,28.05880737
West Bengal,Murshidabad,2025,8,8.664243698,27.93663534,24.16277914,88.23065187,27.89028931,27.99380493
West Bengal,Murshidabad,2025,9,8.607897441,28.46088664,24.16277914,88.23065187,28.36392212,28.56314087
West Bengal,Murshidabad,2025,10,2.934676488,26.97069295,24.16277914,88.23065187,26.55630493,27.12466431
West Bengal,Nadia,2013,1,0.109933023,17.2166118,23.47981972,88.51669478,16.81533813,17.66885376
West Bengal,Nadia,2013,2,0.513149969,20.90774635,23.47981972,88.51669478,20.54837036,21.27297974
West Bengal,Nadia,2013,3,0.076422522,26.54039543,23.47981972,88.51669478,26.26531982,26.74969482
West Bengal,Nadia,2013,4,1.984627385,29.44048678,23.47981972,88.51669478,29.00506592,29.65350342
West Bengal,Nadia,2013,5,4.93765751,29.10106831,23.47981972,88.51669478,28.18618774,29.54556274
West Bengal,Nadia,2013,6,5.947734217,28.53162409,23.47981972,88.51669478,28.4317627,28.69152832
West Bengal,Nadia,2013,7,5.665504702,28.19428278,23.47981972,88.51669478,28.06027222,28.38253784
West Bengal,Nadia,2013,8,10.89507269,27.47301655,23.47981972,88.51669478,27.41555786,27.54055786
West Bengal,Nadia,2013,9,6.73067056,27.62804191,23.47981972,88.51669478,27.43399048,27.8500061
West Bengal,Nadia,2013,10,7.824675037,25.56278549,23.47981972,88.51669478,25.45700073,25.70895386
West Bengal,Nadia,2013,11,0.016946129,21.69493644,23.47981972,88.51669478,21.48431396,22.04486084
West Bengal,Nadia,2013,12,0.048670753,19.24501874,23.47981972,88.51669478,19.01480103,19.61245728
West Bengal,Nadia,2014,1,0.079875992,17.56268114,23.47981972,88.51669478,17.32345581,17.93869019
West Bengal,Nadia,2014,2,2.115251849,20.03239982,23.47981972,88.51669478,19.47702026,20.51412964
West Bengal,Nadia,2014,3,0.449294859,24.92611399,23.47981972,88.51669478,24.48678589,25.48483276
West Bengal,Nadia,2014,4,0.513750599,30.55424057,23.47981972,88.51669478,30.14761353,30.96401978
West Bengal,Nadia,2014,5,3.576889038,31.39901044,23.47981972,88.51669478,30.80355835,31.66293335
West Bengal,Nadia,2014,6,11.21693273,29.58693572,23.47981972,88.51669478,29.39483643,29.8772583
West Bengal,Nadia,2014,7,6.859792402,28.23059673,23.47981972,88.51669478,28.17282104,28.30368042
West Bengal,Nadia,2014,8,9.596929735,28.00434925,23.47981972,88.51669478,27.93157959,28.11322021
West Bengal,Nadia,2014,9,4.984533987,27.71853539,23.47981972,88.51669478,27.65219116,27.84750366
West Bengal,Nadia,2014,10,1.717755472,26.15298363,23.47981972,88.51669478,26.07095337,26.23501587
West Bengal,Nadia,2014,11,0.001263838,22.89568895,23.47981972,88.51669478,22.64480591,23.29519653
West Bengal,Nadia,2014,12,0.1559942,18.96404045,23.47981972,88.51669478,18.77194214,19.33444214
West Bengal,Nadia,2015,1,0.354519506,18.48264633,23.47981972,88.51669478,18.20498657,18.79873657
West Bengal,Nadia,2015,2,0.77712016,21.88668725,23.47981972,88.51669478,21.38082886,22.37301636
West Bengal,Nadia,2015,3,2.015218673,25.54023398,23.47981972,88.51669478,25.27908325,25.85916138
West Bengal,Nadia,2015,4,6.693800403,27.31116904,23.47981972,88.51669478,26.97094727,27.59399414
West Bengal,Nadia,2015,5,2.69418015,30.24307546,23.47981972,88.51669478,29.74301147,30.67074585
West Bengal,Nadia,2015,6,13.20218092,29.28250417,23.47981972,88.51669478,29.05197144,29.44845581
West Bengal,Nadia,2015,7,22.53339804,27.39054428,23.47981972,88.51669478,27.29251099,27.55618286
West Bengal,Nadia,2015,8,7.918919717,28.08323817,23.47981972,88.51669478,28.00845337,28.14712524
West Bengal,Nadia,2015,9,5.41409351,28.36485438,23.47981972,88.51669478,28.27249146,28.50881958
West Bengal,Nadia,2015,10,1.52101529,26.49531604,23.47981972,88.51669478,26.35519409,26.66183472
West Bengal,Nadia,2015,11,0.075619698,23.99190792,23.47981972,88.51669478,23.77819824,24.20593262
West Bengal,Nadia,2015,12,0.217794018,20.21350885,23.47981972,88.51669478,19.84896851,20.51107788
West Bengal,Nadia,2016,1,0.195475794,18.62976468,23.47981972,88.51669478,18.2175293,19.1550293
West Bengal,Nadia,2016,2,1.896790043,23.26960213,23.47981972,88.51669478,22.71951294,24.03396606
West Bengal,Nadia,2016,3,1.356301585,27.13895342,23.47981972,88.51669478,26.92196655,27.43954468
West Bengal,Nadia,2016,4,0.774440273,31.86075124,23.47981972,88.51669478,30.8039856,32.25515747
West Bengal,Nadia,2016,5,7.661916425,29.38155636,23.47981972,88.51669478,28.69714355,29.73815918
West Bengal,Nadia,2016,6,4.289933235,29.2284349,23.47981972,88.51669478,29.00836182,29.40289307
West Bengal,Nadia,2016,7,10.22411912,27.90475759,23.47981972,88.51669478,27.82165527,27.98571777
West Bengal,Nadia,2016,8,10.0708756,27.99939949,23.47981972,88.51669478,27.80862427,28.22073364
West Bengal,Nadia,2016,9,7.555472589,27.76089379,23.47981972,88.51669478,27.64962769,27.87814331
West Bengal,Nadia,2016,10,2.862341358,26.60502575,23.47981972,88.51669478,26.46685791,26.70123291
West Bengal,Nadia,2016,11,0.503302513,23.05929073,23.47981972,88.51669478,22.91003418,23.19128418
West Bengal,Nadia,2016,12,0.009547078,20.36164708,23.47981972,88.51669478,20.23910522,20.56137085
West Bengal,Nadia,2017,1,0.045446957,18.81074376,23.47981972,88.51669478,18.49685669,19.12576294
West Bengal,Nadia,2017,2,0.020826972,22.52025186,23.47981972,88.51669478,22.10562134,22.92788696
West Bengal,Nadia,2017,3,1.640694157,25.28470538,23.47981972,88.51669478,24.72781372,25.56765747
West Bengal,Nadia,2017,4,2.804946407,29.39322195,23.47981972,88.51669478,28.34237671,29.80722046
West Bengal,Nadia,2017,5,4.996918709,30.00463277,23.47981972,88.51669478,29.14645386,30.75778198
West Bengal,Nadia,2017,6,12.57879934,29.16724027,23.47981972,88.51669478,28.83508301,29.37414551
West Bengal,Nadia,2017,7,13.58092573,27.76198455,23.47981972,88.51669478,27.71536255,27.81692505
West Bengal,Nadia,2017,8,10.27661723,28.08804223,23.47981972,88.51669478,28.0295105,28.193573
West Bengal,Nadia,2017,9,10.70234336,28.1850015,23.47981972,88.51669478,28.12722778,28.27175903
West Bengal,Nadia,2017,10,7.458573372,26.50397516,23.47981972,88.51669478,26.44412231,26.56716919
West Bengal,Nadia,2017,11,1.00756073,22.28655021,23.47981972,88.51669478,22.19796753,22.3913269
West Bengal,Nadia,2017,12,2.240345124,19.83255891,23.47981972,88.51669478,19.73074341,19.93777466
West Bengal,Nadia,2018,1,0.001568419,16.81738675,23.47981972,88.51669478,16.6210022,17.20303345
West Bengal,Nadia,2018,2,0.130773052,22.54905455,23.47981972,88.51669478,22.04766846,23.08282471
West Bengal,Nadia,2018,3,1.070763373,26.84598074,23.47981972,88.51669478,26.57833862,27.05490112
West Bengal,Nadia,2018,4,4.546351279,27.69827566,23.47981972,88.51669478,27.35049438,28.12783813
West Bengal,Nadia,2018,5,8.535136561,27.93617692,23.47981972,88.51669478,27.38671875,28.43945313
West Bengal,Nadia,2018,6,7.701952534,29.37858532,23.47981972,88.51669478,29.28244019,29.53634644
West Bengal,Nadia,2018,7,10.59765625,28.2369877,23.47981972,88.51669478,28.18954468,28.33602905
West Bengal,Nadia,2018,8,6.432651643,28.26267759,23.47981972,88.51669478,28.13925171,28.43807983
West Bengal,Nadia,2018,9,4.857175765,28.29083646,23.47981972,88.51669478,28.13345337,28.42642212
West Bengal,Nadia,2018,10,2.559112057,25.98208913,23.47981972,88.51669478,25.87069702,26.04452515
West Bengal,Nadia,2018,11,0.054933025,23.59203314,23.47981972,88.51669478,23.34713745,23.7572937
West Bengal,Nadia,2018,12,1.397795277,18.73916331,23.47981972,88.51669478,18.50686646,18.89358521
West Bengal,Nadia,2019,1,0.008977586,18.43541299,23.47981972,88.51669478,18.23165894,18.65548706
West Bengal,Nadia,2019,2,1.850146509,21.66650981,23.47981972,88.51669478,21.21514893,22.14483643
West Bengal,Nadia,2019,3,1.221610531,25.2406695,23.47981972,88.51669478,25.11642456,25.39376831
West Bengal,Nadia,2019,4,2.577507757,28.34661471,23.47981972,88.51669478,27.61721802,28.97268677
West Bengal,Nadia,2019,5,8.154973184,30.53581582,23.47981972,88.51669478,30.18563843,30.82821655
West Bengal,Nadia,2019,6,10.81696344,29.58672111,23.47981972,88.51669478,29.29211426,29.90539551
West Bengal,Nadia,2019,7,6.504182877,28.94193588,23.47981972,88.51669478,28.7795105,29.0763855
West Bengal,Nadia,2019,8,8.283923734,28.48895461,23.47981972,88.51669478,28.34240723,28.63928223
West Bengal,Nadia,2019,9,6.89834201,27.71865353,23.47981972,88.51669478,27.6133728,27.81454468
West Bengal,Nadia,2019,10,6.800335792,26.06741628,23.47981972,88.51669478,25.99118042,26.14352417
West Bengal,Nadia,2019,11,1.487910486,23.49417213,23.47981972,88.51669478,23.41207886,23.58590698
West Bengal,Nadia,2019,12,0.298820342,19.1975137,23.47981972,88.51669478,18.99130249,19.37802124
West Bengal,Nadia,2020,1,0.72676634,17.86197785,23.47981972,88.51669478,17.6282959,18.0736084
West Bengal,Nadia,2020,2,0.396621243,20.09664425,23.47981972,88.51669478,19.73550415,20.57144165
West Bengal,Nadia,2020,3,0.909376821,25.28833795,23.47981972,88.51669478,24.73144531,25.71582031
West Bengal,Nadia,2020,4,7.042606477,27.94997283,23.47981972,88.51669478,27.50592041,28.15435791
West Bengal,Nadia,2020,5,7.335831181,28.32403958,23.47981972,88.51669478,27.88735962,28.54751587
West Bengal,Nadia,2020,6,9.222565682,28.65044378,23.47981972,88.51669478,28.5022583,28.72686768
West Bengal,Nadia,2020,7,10.92145464,28.53997409,23.47981972,88.51669478,28.42581177,28.64456177
West Bengal,Nadia,2020,8,10.04203944,28.41073313,23.47981972,88.51669478,28.29946899,28.55728149
West Bengal,Nadia,2020,9,7.515628446,28.42902399,23.47981972,88.51669478,28.35159302,28.52151489
West Bengal,Nadia,2020,10,3.525014816,27.4403529,23.47981972,88.51669478,27.2406311,27.6625061
West Bengal,Nadia,2020,11,0.120887933,22.88427734,23.47981972,88.51669478,22.7348938,23.06692505
West Bengal,Nadia,2020,12,0.015640115,19.27067517,23.47981972,88.51669478,19.10906982,19.51727295
West Bengal,Nadia,2021,1,0.009319715,18.75031699,23.47981972,88.51669478,18.34759521,19.32025146
West Bengal,Nadia,2021,2,0.046265352,21.52861564,23.47981972,88.51669478,21.25839233,21.78768921
West Bengal,Nadia,2021,3,0.304258377,27.32398839,23.47981972,88.51669478,27.01986694,27.57260132
West Bengal,Nadia,2021,4,1.090459147,29.70696234,23.47981972,88.51669478,29.44448853,29.8565979
West Bengal,Nadia,2021,5,8.102827503,28.75260089,23.47981972,88.51669478,28.36373901,29.14498901
West Bengal,Nadia,2021,6,12.3270244,28.42724412,23.47981972,88.51669478,28.21536255,28.55130005
West Bengal,Nadia,2021,7,10.32114435,28.34386813,23.47981972,88.51669478,28.28149414,28.47875977
West Bengal,Nadia,2021,8,10.123039,28.07156667,23.47981972,88.51669478,27.98751831,28.21798706
West Bengal,Nadia,2021,9,7.020964592,27.50321124,23.47981972,88.51669478,27.25491333,27.79592896
West Bengal,Nadia,2021,10,3.857776273,26.94371968,23.47981972,88.51669478,26.87454224,27.04055786
West Bengal,Nadia,2021,11,0.739600212,22.09816422,23.47981972,88.51669478,21.96963501,22.28799438
West Bengal,Nadia,2021,12,3.286337576,19.0444651,23.47981972,88.51669478,18.94290161,19.27688599
West Bengal,Nadia,2022,1,1.109939575,17.57043851,23.47981972,88.51669478,17.43069458,17.76467896
West Bengal,Nadia,2022,2,1.897117123,19.08201944,23.47981972,88.51669478,18.77865601,19.62240601
West Bengal,Nadia,2022,3,0.058075978,26.62006993,23.47981972,88.51669478,26.46533203,26.84619141
West Bengal,Nadia,2022,4,1.61882019,30.2508289,23.47981972,88.51669478,29.82000732,30.4274292
West Bengal,Nadia,2022,5,4.784169351,29.11130056,23.47981972,88.51669478,28.71765137,29.38366699
West Bengal,Nadia,2022,6,4.03583502,29.77933822,23.47981972,88.51669478,29.46847534,30.00753784
West Bengal,Nadia,2022,7,3.99184147,28.85525414,23.47981972,88.51669478,28.61306763,29.14822388
West Bengal,Nadia,2022,8,6.005462154,28.44176262,23.47981972,88.51669478,28.21847534,28.67550659
West Bengal,Nadia,2022,9,4.552159955,28.05765066,23.47981972,88.51669478,27.97158813,28.16299438
West Bengal,Nadia,2022,10,3.179470678,26.11988683,23.47981972,88.51669478,26.01693726,26.22006226
West Bengal,Nadia,2022,11,0.000662511,22.27292559,23.47981972,88.51669478,22.19845581,22.34298706
West Bengal,Nadia,2022,12,0.001706917,19.67292244,23.47981972,88.51669478,19.5456543,19.89331055
West Bengal,Nadia,2023,1,0.010337123,18.75649335,23.47981972,88.51669478,18.2449646,19.23129272
West Bengal,Nadia,2023,2,0.009659296,22.21895083,23.47981972,88.51669478,21.83261108,22.64315796
West Bengal,Nadia,2023,3,1.827799151,25.51114974,23.47981972,88.51669478,25.26473999,25.75497437
West Bengal,Nadia,2023,4,0.710838441,29.42617503,23.47981972,88.51669478,29.05224609,29.60693359
West Bengal,Nadia,2023,5,1.882497111,30.06790456,23.47981972,88.51669478,29.61175537,30.27581787
West Bengal,Nadia,2023,6,2.782731825,31.16399359,23.47981972,88.51669478,30.80776978,31.50308228
West Bengal,Nadia,2023,7,3.115536105,29.17372377,23.47981972,88.51669478,29.04135132,29.33432007
West Bengal,Nadia,2023,8,7.779562673,28.58069438,23.47981972,88.51669478,28.45254517,28.79043579
West Bengal,Nadia,2023,9,4.5466599,28.31522689,23.47981972,88.51669478,28.17233276,28.47311401
West Bengal,Nadia,2023,10,2.07595333,26.63494085,23.47981972,88.51669478,26.56582642,26.75527954
